ticker,pb_ratio,surge_ratio,volatility,ma_slope,rsi,vol_spike,label
6920.T,0.8307695930072074,0.3478276654454196,0.004088433233307727,0.005555476009793516,59.15492957629836,0.4945147679324811,0
6920.T,0.8436096330027979,3.1346520304337,0.007521119965457488,0.0031531741953565854,71.62790697627777,7.657238333929881,1
6920.T,2.483219935681332,3.4947930613319795,0.008154420158126015,0.006066581603062149,71.92982456105017,1.3515269655620408,0
6920.T,2.9751716288427033,3.2451097044969366,0.008227114476147365,0.005500422664057217,66.88963210671022,0.9905153901216804,0
6920.T,2.549826212651498,-0.2488388619914376,0.00820321607508546,0.005229618341760633,69.13183279711645,0.6626712328767066,0
6920.T,2.3331699309597194,0.6394980520374969,0.008201984787374732,0.0053728108101874636,69.90595611254587,0.720713036803269,0
6920.T,2.0928520415377307,-0.6053665287980401,0.008186892314112744,0.005792795282844901,73.18611987349382,0.41201499768293876,0
6920.T,1.906909720407457,-0.7972956252304145,0.008186575105369857,0.005922535535213076,72.41379310313047,0.4355973847499235,0
6920.T,1.0414995736970323,-0.8509830140345518,0.008199067015346582,0.006029285099052403,50.81967213075875,0.4714080754252882,0
6920.T,1.31082863401502,-1.1756048890081483,0.008228776258926393,0.005997775203843944,55.029585798360706,0.5076879615803663,0
6920.T,0.8500465123990704,0.13823013247601101,0.008250811818276315,0.005513698630136861,30.14705882321907,0.7183722956844564,0
6920.T,1.0924849821238427,-0.521407642639016,0.00828365864176708,0.005357834978682535,27.27272727246026,0.5956591340605295,0
6920.T,4.181348702619417,-3.6937050052553095,0.00410941649920592,-0.0012019230769230497,33.544303797171125,1.2603254686649723,0
6920.T,3.3879482307486377,-2.8033737040369044,0.00420423265639661,-0.0021091065779178333,38.23529411733219,1.0926414996633929,0
6920.T,3.928314526687205,-2.8116006668201057,0.004201453529949056,-0.0034462431415226173,33.13953488345119,0.71416328629377,0
6920.T,4.823744540256972,-3.9959454512159462,0.004030854334881032,-0.0040030845297225285,27.272727272510323,0.876334257238888,0
6920.T,5.084500232445573,-3.581010275176331,0.004002000974254926,-0.0037122811797560633,27.11864406758211,0.6031408371394531,0
6920.T,5.42732847977836,-3.4910885336252093,0.003915837814930816,-0.0033976114450642958,26.81564245789083,0.6465881740714154,0
6920.T,4.774419993584859,-2.2930535851248055,0.003883078596047232,-0.002980388588069278,33.14917127046182,0.5234416622269509,0
6920.T,4.837795702294975,-3.861764750757663,0.003878944061628879,-0.0027667399150621604,30.68181818157413,0.12975235437739616,0
6920.T,5.463304526115918,-4.597718912053545,0.003848668341686308,-0.0028601055162432833,31.034482758370984,2.2066873310030704,0
